date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:01:33	85584/85584	---M--	200	added ('OK')	font/woff	etag:%2214e50-5984ff75bc586%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Essential/Essential.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Essential/Essential.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:33	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5984ff77de37c%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome/FontAwesome.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome/FontAwesome.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:34	213756/213756	---M--	200	added ('OK')	font/ttf	etag:%22342fc-5984ff73fa6a5%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Essential/Essential.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Essential/Essential.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:34	61500/61500	---M--	200	added ('OK')	font/woff	etag:%22f03c-5984ff7a3ce0f%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Brands/FontAwesome5Brands.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Brands/FontAwesome5Brands.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:34	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5984ff770b4a5%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome/FontAwesome.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome/FontAwesome.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:35	94924/94924	---M--	200	added ('OK')	font/ttf	etag:%22172cc-5984ff7971c36%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Brands/FontAwesome5Brands.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Brands/FontAwesome5Brands.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:35	14556/14556	---M--	200	added ('OK')	font/woff	etag:%2238dc-5984ff7c069ee%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Regular/FontAwesome5Regular.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Regular/FontAwesome5Regular.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:35	30776/30776	---M--	200	added ('OK')	font/ttf	etag:%227838-5984ff7baff47%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Regular/FontAwesome5Regular.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Regular/FontAwesome5Regular.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:36	45852/45852	---M--	200	added ('OK')	font/woff	etag:%22b31c-5984ff7e8e0d0%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Solid/FontAwesome5Solid.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Solid/FontAwesome5Solid.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:36	96660/96660	---M--	200	added ('OK')	font/ttf	etag:%2217994-5984ff7dadb24%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Solid/FontAwesome5Solid.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/FontAwesome5Solid/FontAwesome5Solid.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:36	2428/2428	---M--	200	added ('OK')	font/woff	etag:%2297c-5984ff7ff0484%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Highlight/Highlight.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Highlight/Highlight.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:36	2352/2352	---M--	200	added ('OK')	font/ttf	etag:%22930-5984ff7f61777%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Highlight/Highlight.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Highlight/Highlight.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:37	28532/28532	---M--	200	added ('OK')	font/woff	etag:%226f74-5984ff822c085%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Icon7Stroke/Icon7Stroke.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Icon7Stroke/Icon7Stroke.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:37	58480/58480	---M--	200	added ('OK')	font/ttf	etag:%22e470-5984ff818d1ac%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Icon7Stroke/Icon7Stroke.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Icon7Stroke/Icon7Stroke.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:37	19960/19960	---M--	200	added ('OK')	font/woff	etag:%224df8-5984ff843e866%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Law/Law.woff	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Law/Law.woff	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:37	40456/40456	---M--	200	added ('OK')	font/ttf	etag:%229e08-5984ff8363c91%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Law/Law.ttf	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/fonts/Law/Law.ttf	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:38	1020/1020	---MCZ	200	added ('OK')	text/css	etag:W/%223fc-5b44fbeb45cf3%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/print.css?ver=6.0.1	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/print37ad.css	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:38	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2002:01:38%20GMT	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/ipad.css?ver=6.0.1	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/ipad37ad.css	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:39	212/212	---MCZ	200	added ('OK')	text/css	etag:W/%22d4-5b44fc18d1926%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/framework/css/style.css?ver=6.0.1	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/themes/goldenblatt/framework/css/style37ad.css	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:39	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215db1-5c7ad70d94af7%22	https://goldenblatt.bold-themes.com/main-demo/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-includes/js/jquery/jquery.minaf6c.js	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:39	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%222bd8-5b61cf3b890c0%22	https://goldenblatt.bold-themes.com/main-demo/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:39	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a76f-5e4d222c4f77f%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bold-page-builder/slick/slick.min.js?ver=4.3.9	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bold-page-builder/slick/slick.min5d0b.js	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:40	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ef8-5e4d222c59f7a%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bold-page-builder/content_elements_misc/js/jquery.magnific-popup.min.js?ver=4.3.9	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bold-page-builder/content_elements_misc/js/jquery.magnific-popup.min5d0b.js	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:40	29648/29648	---MCZ	200	added ('OK')	application/javascript	etag:W/%2273d0-5e4d222c59f7a%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bold-page-builder/content_elements_misc/js/content_elements.js?ver=4.3.9	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bold-page-builder/content_elements_misc/js/content_elements5d0b.js	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:41	50551/50551	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c577-597c8bbcec9df%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bt_cost_calculator/jquery.dd.js?ver=6.0.1	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bt_cost_calculator/jquery.dd37ad.js	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:41	30216/30216	---MCZ	200	added ('OK')	application/javascript	etag:W/%227608-597c8bbb82d15%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bt_cost_calculator/cc.main.js?ver=6.0.1	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/plugins/bt_cost_calculator/cc.main37ad.js	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:42	84134/84134	---MCZ	200	added ('OK')	application/json	date:Thu,%2028%20Jul%202022%2002:01:42%20GMT	https://goldenblatt.bold-themes.com/main-demo/wp-json/wp/v2/pages/1777	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-json/wp/v2/pages/1777.json	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:42	936/936	---MCZ	200	added ('OK')	text/xml	date:Thu,%2028%20Jul%202022%2002:01:43%20GMT	https://goldenblatt.bold-themes.com/main-demo/xmlrpc.php?rsd	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/xmlrpc0db0.php	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:43	1050292/1050292	---MCZ	200	added ('OK')	application/json	date:Thu,%2028%20Jul%202022%2002:01:42%20GMT	https://goldenblatt.bold-themes.com/main-demo/wp-json/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-json/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:43	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%22415-597c3d63ad232%22	https://goldenblatt.bold-themes.com/main-demo/wp-includes/wlwmanifest.xml	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-includes/wlwmanifest.xml	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:43	2436/2436	---MCZ	200	added ('OK')	application/json	date:Thu,%2028%20Jul%202022%2002:01:44%20GMT	https://goldenblatt.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgoldenblatt.bold-themes.com%2Fmain-demo%2F	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-json/oembed/1.0/embed023d.json	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:44	2504/2504	---MCZ	200	added ('OK')	text/xml	date:Thu,%2028%20Jul%202022%2002:01:44%20GMT	https://goldenblatt.bold-themes.com/main-demo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgoldenblatt.bold-themes.com%2Fmain-demo%2F&format=xml	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-json/oembed/1.0/embed61d2	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:45	518/518	---M--	200	added ('OK')	image/png	etag:%22206-598c914a2a131%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/cropped-Favicon-1-32x32.png	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/cropped-Favicon-1-32x32.png	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:45	4450/4450	---M--	200	added ('OK')	image/png	etag:%221162-598c914a23f8a%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/cropped-Favicon-1-192x192.png	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/cropped-Favicon-1-192x192.png	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:45	7537/7537	---M--	200	added ('OK')	image/png	etag:%221d71-598c914a281f2%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/cropped-Favicon-1-180x180.png	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/cropped-Favicon-1-180x180.png	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:45	1597/1597	---M--	200	added ('OK')	image/png	etag:%2263d-598b56848e4d9%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/white_logo.png	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/white_logo.png	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:46	1635/1635	---M--	200	added ('OK')	image/png	etag:%22663-598b5685d204a%22	https://goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/alt_logo.png	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/alt_logo.png	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Jul%202022%2002:01:47%20GMT	https://goldenblatt.bold-themes.com/main-demo/'https://goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/hero_home_05.jpg'	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/'https_/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/hero_home_05.jpg'	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:47	348692/348692	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2002:01:47%20GMT	https://goldenblatt.bold-themes.com/main-demo/home/home-02/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/home/home-02/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:47	351692/351692	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2002:01:47%20GMT	https://goldenblatt.bold-themes.com/main-demo/home/home-03/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/home/home-03/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:48	323632/323632	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2002:01:47%20GMT	https://goldenblatt.bold-themes.com/main-demo/home/home-05/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/home/home-05/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:48	250912/250912	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2002:01:48%20GMT	https://goldenblatt.bold-themes.com/main-demo/https:/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/hero_home_05.jpg	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/https_/goldenblatt.bold-themes.com/main-demo/wp-content/uploads/sites/2/2019/10/hero_home_05.jpg	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:49	352177/352177	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2002:01:48%20GMT	https://goldenblatt.bold-themes.com/main-demo/home/home-04/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/home/home-04/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:50	337389/337389	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2002:01:48%20GMT	https://goldenblatt.bold-themes.com/main-demo/home/home-06/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/home/home-06/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:50	324861/324861	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2002:01:49%20GMT	https://goldenblatt.bold-themes.com/main-demo/about-us/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/about-us/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
09:01:50	293353/293353	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Jul%202022%2002:01:49%20GMT	https://goldenblatt.bold-themes.com/main-demo/about-us/about-me/	D:/Project/Scomptec/1.%20Tampilan/Template%20Sela%20New%205/goldenblatt.bold-themes.com/main-demo/about-us/about-me/index.html	(from https://goldenblatt.bold-themes.com/main-demo/)
